"X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","MPG","MPS","Height","Weight","AWD","Pos"
0.0614525139664804,0.114525139664804,0.0391061452513966,0.115456238361266,0.0279329608938547,0.0353817504655493,0.021415270018622,0.074487895716946,0.0726256983240224,0.0307262569832402,0.0148975791433892,0.0344506517690875,0.058659217877095,15.1267605633803,1074,204.216,81.45,"0","SG"
0.0600203458799593,0.122583926754832,0.0376398779247202,0.112410986775178,0.0228891149542218,0.0366225839267548,0.0488301119023398,0.0829094608341811,0.0635808748728383,0.0233977619532045,0.00966429298067141,0.0289928789420142,0.0717192268565615,25.2051282051282,1966,195.072,92.25,"0","SG"
0.130434782608696,0.291925465838509,0.031055900621118,0.0745341614906832,0.0683229813664596,0.0962732919254658,0.0217391304347826,0.114906832298137,0.152173913043478,0.0279503105590062,0.0217391304347826,0.12111801242236,0.093167701863354,8.47368421052632,322,195.072,81,"1","PG"
0.102607709750567,0.219387755102041,0.0657596371882086,0.195578231292517,0.0606575963718821,0.06859410430839,0.0238095238095238,0.0986394557823129,0.0969387755102041,0.0300453514739229,0.014172335600907,0.0646258503401361,0.0708616780045351,21.5121951219512,1764,195.072,96.75,"0","SG"
0.117824773413897,0.241691842900302,0.00604229607250755,0.0241691842900302,0.0604229607250755,0.081570996978852,0.0694864048338369,0.129909365558912,0.027190332326284,0.0483383685800604,0.027190332326284,0.0392749244712991,0.0936555891238671,10.34375,331,210.312,90,"0","PF"
0.0967741935483871,0.268817204301075,0.021505376344086,0.139784946236559,0.032258064516129,0.032258064516129,0.032258064516129,0.172043010752688,0.0645161290322581,0.043010752688172,0.010752688172043,0.0645161290322581,0.0752688172043011,4.04347826086957,93,204.216,103.5,"0","PF"
0.118387909319899,0.193954659949622,0.00503778337531486,0.0151133501259446,0.0654911838790932,0.100755667506297,0.0428211586901763,0.118387909319899,0.0377833753148615,0.035264483627204,0.0201511335012594,0.0302267002518892,0.0931989924433249,19.85,397,198.12,98.55,"0","SG"
0.173333333333333,0.373333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.04,0.08,0.24,0.0533333333333333,0.04,0.0133333333333333,0.0533333333333333,0.24,3.94736842105263,75,186.2328,110.25,"0","C"
0.16056338028169,0.284507042253521,0.0028169014084507,0.00845070422535211,0.0366197183098592,0.0422535211267606,0.0704225352112676,0.177464788732394,0.0591549295774648,0.0112676056338028,0.0507042253521127,0.0704225352112676,0.126760563380282,16.1363636363636,355,216.408,108,"0","C"
0.1,0.182352941176471,0.00588235294117647,0.00588235294117647,0.0529411764705882,0.117647058823529,0.141176470588235,0.170588235294118,0.0647058823529412,0.0294117647058824,0.0294117647058824,0.0764705882352941,0.141176470588235,8.09523809523809,170,213.36,112.5,"0","C"
0.108626198083067,0.185303514376997,0.00159744408945687,0.00159744408945687,0.0511182108626198,0.0926517571884984,0.126198083067093,0.140575079872204,0.0207667731629393,0.0287539936102236,0.0335463258785942,0.0479233226837061,0.182108626198083,11.5925925925926,626,213.36,117,"0","C"
0.1125,0.2125,0.075,0.175,0.0125,0.05,0.0625,0.1375,0.15,0.0375,0.05,0.15,0.0875,5,80,201.168,85.5,"0","SG"
0.0819397993311037,0.172240802675585,0.0551839464882943,0.158862876254181,0.138795986622074,0.145484949832776,0.0217391304347826,0.088628762541806,0.115384615384615,0.0317725752508361,0.00836120401337793,0.0652173913043478,0.132107023411371,11.5,199.333333333333,188.976,83.25,"0","PG"
0.106060606060606,0.207070707070707,0.0454545454545455,0.146464646464646,0.0808080808080808,0.101010101010101,0.0202020202020202,0.106060606060606,0.0606060606060606,0.0303030303030303,0.0101010101010101,0.0454545454545455,0.121212121212121,9,198,201.168,92.25,"0","SG"
0.0870098039215686,0.197916666666667,0.0318627450980392,0.0980392156862745,0.0275735294117647,0.0416666666666667,0.0281862745098039,0.148897058823529,0.0508578431372549,0.0245098039215686,0.0202205882352941,0.0514705882352941,0.123161764705882,20.1481481481481,1632,185.928,108,"1","PF"
0.0737134909596662,0.152990264255911,0.0139082058414465,0.0528511821974965,0.0333796940194715,0.0472878998609179,0.0361613351877608,0.0820584144645341,0.129346314325452,0.0375521557719054,0.00973574408901252,0.0542420027816412,0.0848400556328234,12.6140350877193,719,204.216,94.5,"0","SG"
