"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","AWD","Pos"
-2.21651287291434,-3.39188059094983,-0.48058345208378,1.19372835863206,0.513306798492015,-1.24986248699339,0.109706571079472,-0.638152010983978,0.916974527393306,0.368459632035823,0.44237112247394,0.115288816431067,"0","SF"
0.705100166916947,-0.285441655701907,-1.15794005142434,1.5630416346331,0.0872168410110025,-1.51921483590905,0.706607351177552,-0.696481445593109,-1.19984167639381,-0.689657443133956,0.0744726186596676,-0.578836277717165,"0","PF"
-3.15126409323926,-2.24210117002518,-0.59283568237879,-1.73902910057337,-0.318552803441613,0.126492425557255,-0.584897788922278,-0.0715287189061221,0.17750872561752,-0.145980406273976,0.172329245285862,0.338772257879738,"0","PG"
-4.98856301010971,-1.5965954117567,1.05483450628908,-1.17887199836566,-2.14395576399082,1.46644264735035,-0.164417683966886,-0.898756441326864,-0.111280555748799,-0.00247837703755613,-0.663387334386504,-0.139955357076582,"0","PG"
3.07740281589593,-3.13449582859371,0.215769360571595,-0.00408618214258549,0.588380908653535,1.56055229909701,1.05249919977769,0.539396497066614,-0.234852131524022,-1.04896160298374,0.136884130810729,-0.364728544376929,"0","C"
-3.23154827849472,0.613323385117558,0.098910360811153,-0.31327668934172,0.247330356612152,0.431140278153406,-1.01694230940862,-0.600897215038034,-0.349347652018216,0.906073181497188,0.389240577255736,-0.0178513072991868,"0","PG"
3.42945000160781,-3.94595471851706e-05,-0.331378883733069,0.519416501145898,-1.28769887080272,0.344841424121576,1.34851894389298,1.04668383930252,1.42961988191189,0.299172603385249,0.991202547364206,-0.163433972598826,"0","PF"
-1.9968380925273,-1.31449156044821,0.137575843239616,-1.44829575317087,0.833911950203072,-1.86868631992385,0.285390205697933,-0.903224350945789,-0.532321344183507,-0.868941982051448,-0.103044524242313,0.422051317211144,"0","PG"
-1.09557031733199,-2.01208633120451,-0.174990331767283,1.79154834339181,-0.307520873952095,1.62217821906327,2.08919816339691,-2.87883653564926,2.24896928739641,1.68831562970809,-0.27384859457688,-0.661882539387615,"0","PF"
3.37886472240329,4.58265778142003,0.397819193003232,4.24176317798755,0.881262416350235,-1.37705642058521,1.20971636898416,-2.31228380241652,0.0211728218331031,-0.426541540230193,-0.253640527223079,0.579013753964453,"1","C"
-1.69663129565257,1.97078705110811,2.15093825345151,-0.0330572096227539,0.333745405823547,0.325245803591669,1.01464056388863,-0.0708709090843432,0.520869912396638,-1.1197024607804,0.10544105368571,0.724775394596801,"0","PG"
-3.84674963136196,-0.00995633314937851,-0.451825725212729,0.1750242925424,0.888249474772741,0.36034366694099,0.3261784582612,-0.155714153497486,0.166203129109817,-0.542894767767047,0.380449894697402,-0.0169297643932386,"0","PG"
-2.1796719371317,-3.63885443446903,-2.72934108336435,0.194823185663872,0.583866121545945,-0.76975721188425,-0.283882541321978,0.781287814050656,-0.0340466867010474,-0.276704554407786,-0.104877526473734,-0.293330159257587,"0","PF"
-3.59833683420748,-3.67173616659029,-0.733741678521146,0.368703805307113,-1.52492017565683,3.1642255050638,-0.422187617739573,-1.23937395339013,0.167447463486328,0.44391092470862,0.391784755098595,0.594905846918779,"0","SG"
-3.35288272775037,0.811474851399072,1.54457652418529,1.95855746342073,0.759637509582321,0.35566024675475,0.117444763218127,-0.694205461342469,0.0922257038262814,0.154934128169788,0.169752869068044,-0.185528833652011,"0","PG"
-1.43581682023237,-3.1491891179365,-0.203445244246925,1.64292900266278,0.413615190159015,0.241930377272467,0.311725271142571,2.47597107354566,-0.175234070280703,0.0628535829015721,-0.00825697537076958,0.704290276593292,"0","SG"
2.20072022015055,-2.37773465631121,0.1084120589272,2.76545611536765,0.081021251188015,0.601171749460877,-0.188713521671671,-1.54429151121817,0.650954110647324,-0.814959853233905,-0.14539653030913,0.357028908900517,"0","C"
-2.04036237122964,-0.09664271855896,-0.421174774842159,1.45419108295239,2.01486524153276,-0.783127901021582,-1.38473030363843,-0.0386845493866202,-0.825756562741833,-0.811362365073042,0.0483378106771302,0.748946152470199,"0","PG"
2.49759782964005,1.14421691417697,-0.482692741196698,-0.909099255812792,0.462071296490824,-0.121806426805493,1.87073586904959,-1.11527056615734,0.199817002299262,1.00045878455499,0.537264697214937,0.0362304501819393,"0","C"
-1.44517381576722,0.248841340277368,-2.44934203354796,0.401878235363077,-0.0782483404384007,-0.0314364715793203,-0.763585686766149,-0.26762617251819,0.495236531196935,-0.815254700803022,0.722203443987024,-0.430511635734908,"0","SF"
3.15718083761647,-2.14948190497742,1.52723921112778,0.759426614570826,1.22041652629364,0.838326101223021,1.23269161523139,-0.613182554063728,-0.222067715693336,-0.393396219625989,-0.345466717956883,-1.54962082526517,"0","C"
-1.77547549261353,-0.945838369391517,-0.937173738962279,1.34650763036617,-0.921217751110444,-0.399875259610194,-0.0900803059658185,0.00791662508616231,0.0572513407234058,-0.00756404733769325,-0.0552497639952776,-0.156047309271604,"0","SF"
1.97288782658154,1.20312598018721,-0.171396426500594,-0.110805575649374,0.129680653182322,0.837337013803297,1.47712092497226,-0.0647997527046682,0.12221626281818,0.394083779004087,0.133891166777688,-0.0677636352347691,"0","PF"
-3.78967017055318,-1.31856159267812,2.03486909160848,1.01881848174016,0.539717265318998,0.0524692107331035,-1.03575180272456,-1.81773167993615,0.222651352392409,-0.895771610978795,-0.015166017518651,-0.0725007777403195,"0","PG"
-2.2267036676149,-2.41388617766182,0.536519548598303,2.10685978618132,-0.160305166568494,-0.639011621002781,0.00729086425118941,0.631833417841865,0.245920152906699,-0.420474285773636,-0.432304314728893,-0.127761084372746,"0","SF"
-2.53260548487097,-0.650434325679675,-1.45516395218549,0.826663230042769,0.377482734400392,-0.80352736685768,0.178751586812836,0.00980178749470063,0.231909957029447,0.400898406604851,0.371794402699465,-0.00120100438272258,"0","SF"
3.42479141910754,1.04408281549776,1.09569341455248,1.68989785468004,-1.15266320343147,-1.4247555136176,2.19487641557786,-0.0915386733384488,-0.980858372331931,0.571367289316075,1.10242362028268,0.510577853362774,"0","C"
-1.38256414778304,-0.464194804499594,-0.502289800665319,1.81142488968933,0.776445554727276,-0.142638814818411,-0.78591735480357,-0.430798197435769,-0.88925040033858,-0.175627934018883,0.344289069098744,-0.125458147991899,"0","SF"
0.699758439373511,-2.39203832213643,-0.721304706352052,2.1449378701482,-0.585772665186725,-0.0917090025819958,0.385461923382857,0.31560690386281,-0.422773367586138,-0.960903843667201,1.21143134427435,0.620302762739122,"0","C"
-3.330954187752,-2.79154079662135,-1.61109446454361,-0.151259149827001,-0.461599345725951,-0.334467828733841,-0.490342016553813,0.715928241588598,0.989983444823955,-0.852761653708449,0.204979462580097,-0.178956661978626,"0","SG"
-2.6345647126362,-2.78598791839781,-2.89688084659614,-0.659712455945454,0.0799759933291015,0.221815927207476,-0.0528777416701732,0.494001496572557,-0.19701737316829,-0.154967258338849,0.446816199711196,-0.299879495057799,"0","SG"
-1.37501982612263,0.884897084409445,1.88623205144375,0.450891176850487,-0.380260191658061,0.275816179798865,0.0422978725981165,-1.77579195461309,1.23198428429136,-0.713143120518468,0.44332628909991,0.0930126168150677,"1","PG"
-2.54575143585189,0.0248451579186059,-1.49744125215905,0.986017486168328,-0.0679054149605248,-0.113402282885691,0.680396956134724,-1.0426490333758,-0.0182452541100029,-0.24456625512418,-0.177518746142134,-0.0458013448934228,"0","SG"
0.792347916279752,-1.19271252643315,0.119218186815671,0.28072158212697,-0.646118498220324,-0.989716221706918,0.322927255640948,1.82547317253438,0.810791656411828,-0.391490219636068,0.152631475178116,-0.618122584799831,"0","PF"
-1.04610551046236,-2.3187848490697,1.09105521052968,0.291567960049845,-1.48798696865801,-0.769032183844493,1.09331393385699,-0.604715012111723,1.27397017943184,1.33189507578131,-0.491042698504343,0.24261370596186,"0","PF"
0.385174567083388,-0.973364356630345,-0.976947136244185,0.0321170304204686,0.321153863036811,0.112109262452338,0.0647022575562932,1.86194164492505,0.219016543801076,-0.312087317620778,-0.172038217725045,0.276647429687891,"0","SG"
1.84274182933403,-2.40023001508365,2.20464725896477,-1.75852921818779,-1.55664646133239,-0.223507343411513,2.52697817527568,-0.709441344689007,-1.21796140341134,1.45187776227515,0.792545252914508,0.6409638995557,"0","C"
2.42155736221143,-1.45075286699744,-0.642513602599903,-0.543606757120374,-1.85644851514303,0.421260931686938,-0.569129416995931,-2.06264771824782,0.575208751463575,-0.28153391421005,0.475458833578353,0.41799014595535,"0","C"
2.48108445754463,-1.49371043758801,1.12261758849399,0.629238294575173,0.514020742630127,-0.997558897871666,-0.518681522632178,-0.565391999211587,0.793323615595061,0.876498528217666,0.27643002243979,0.0898940839535483,"0","C"
3.27063520626058,-2.08775188438374,-0.164150121225654,0.0918882578020543,0.245913166612417,-0.723241851058597,-0.638815489137153,0.619783381104223,-0.692456460318202,0.144393605374948,-0.117409073743506,-0.536415638289323,"0","C"
-1.78305370151179,-1.93662966949454,2.41942280567269,0.229245478102517,-1.29753487987117,-1.41868747898266,1.54031943424516,-3.20387162664412,1.94950254407399,-0.376805276389568,0.289075909152224,-0.544183878702122,"0","SG"
-2.24058547275415,0.289720278070957,1.56964694702899,2.31677615275625,1.53504026404782,0.68888784184773,-0.222341249445751,0.243961797125484,-0.250523248183183,-0.450248244561899,0.849260626485475,0.470360525088132,"0","PG"
-1.31301421590293,-0.987592004693103,0.694302818063293,1.92454918085547,-0.217726292894071,0.354791372292565,0.076797127095791,0.593116414794251,-0.302960323735859,-0.145703531665208,0.434795282483285,0.503688222576081,"0","SG"
-0.877072916464127,-2.08194366142176,-1.61740638008022,-0.556186404124633,0.39355372879036,0.262307281773801,1.0384821492855,-1.32056963827464,-1.06110443837949,-0.137684134605068,-0.0587469505564842,-0.0373756109437501,"1","PF"
-2.03391316844592,-1.78679351731964,-0.138172197649,-0.659197622919475,-0.0969997343242667,-0.837486562818894,-0.868463135177438,-0.0265968529997502,0.492676993726178,0.265278099965559,-0.191518472626939,0.425653797533475,"0","SG"
-2.51616863089023,-1.41707465132389,-0.184920656929787,1.44597255312737,0.393100543611071,0.772207652943764,-1.03658017051372,0.32605818297431,0.00852024232620285,0.0787893373917213,-1.45002516182531,0.283131754600408,"0","SG"
1.94094260620925,-2.60984209936196,-1.22080645850772,-1.06240842332826,-0.933796230229463,-0.775652464225387,0.475212989004612,0.293119564474418,-0.352900884828975,-0.587122233197098,-0.440429238088804,-0.455590543805546,"1","PF"
-3.95590325651143,1.80290712505774,0.82026388838349,-2.57009244528104,0.582693452957166,1.73322122389474,1.92749486311166,0.113714390967926,0.251946566071299,-0.444879856738355,0.227824791440911,-0.0430753106784227,"0","PG"
-3.79297896373896,-4.43584897931742,-1.59533099336103,0.186991114601477,0.597714640005411,-0.7786493530498,0.419088939547295,-1.53183855714628,-0.214009193296198,0.509876819788357,0.0360312731875287,-0.397472807803579,"0","SG"
-2.02955070232643,-0.284943920722897,1.66686739316352,0.163314676117935,0.479374581166545,-0.528750573666951,1.5060953388842,0.37240390626231,-0.307055922744446,0.113059249673083,0.399230627345523,0.891331470158487,"0","PG"
-0.653341322247767,-3.429235971896,-0.836080040851138,0.782127376174132,0.527139415633925,-0.275893619758796,-0.612380191913433,0.0827444136814072,0.274525967463028,-0.335017463896916,0.535503871530091,-0.0614462965772492,"0","PF"
-1.58395156199353,0.11625307127323,-0.677375586715304,-0.0358754863764945,0.385589916806374,-0.131087167075959,-0.346077094138461,-1.78768983747194,-0.377660722082985,-0.870736989352669,-0.174888966048725,0.0900980637706353,"0","PG"
2.81636864563115,-2.92123133375576,0.587718846826089,0.131664534698679,-1.05005008236291,-0.824833432671745,0.811796265131235,0.159559372415751,0.426208580504924,0.182048708580278,1.06859120739182,0.979356404188832,"0","C"
-1.23314827657419,-2.67013102751198,-1.74668692825442,0.970437046488806,-0.12760649022079,0.100264769351181,-0.455583536911662,-0.941096914841417,0.0464404115852214,-0.378310000338535,-0.026848071866249,-0.12776348028537,"0","SF"
2.91367206314473,0.289196620520406,-0.74643137222771,-0.401812935408138,-1.84847021826004,-0.341876493570977,0.577770832044298,-0.324761828166118,0.535202478446134,-0.292709075087136,0.231466766444005,0.689742509042659,"0","C"
-1.07392017440258,-2.5464538053384,-2.30070901434795,0.568064913800669,-1.15806024257141,-0.504518976984245,0.731898352315639,0.591484156027118,0.920207002536531,0.643818834191395,0.151734855539946,0.180297343030042,"0","SF"
3.35501364744635,-1.9203102872503,0.576840010529751,1.63851056290363,0.403469424240585,0.76518936653621,-0.734927148223023,1.17853566315703,-0.13818580579204,0.0722164595363446,0.356235148738366,0.144436447466282,"0","PF"
1.75838319717173,-1.9175820453903,0.399554928505205,0.212151673342209,-0.493809452969402,-0.908524251244533,0.510572057136501,0.409935677874588,0.484399628300885,0.0905585293454148,1.14310206045277,0.734223399661517,"0","C"
4.8052071281337,0.952319462244028,0.469672310462327,0.607207960877823,0.153271831601348,-1.12142642566446,1.25325967148846,0.358387377496744,-0.126446108159035,0.685810533285559,0.626516446762146,0.422703295539578,"0","C"
-2.68252345981188,-1.50745848520186,-0.877527667390027,-0.30009917582239,0.201125967381024,0.281361440432105,1.18240947398104,0.149131527340134,1.21851574645946,0.577548725555413,0.818841330024966,0.126688325167856,"0","PG"
1.38851683476246,-2.33961515328635,-0.260045101504522,-0.261986560926704,0.339086434944531,-2.12643500248896,0.0502193604818778,0.657621034718196,0.527854194044529,-1.01960975962944,0.0121956850371551,-0.154480699102008,"0","C"
-0.508418213172272,-0.769576644942033,-0.894654137306119,1.78263467693042,0.618552779391688,-0.259686104388664,0.974691153917166,-0.018487692015576,0.394440000704795,0.0843833634506478,0.00138357862695226,0.0452778395416427,"0","SF"
2.40587656961585,-1.16332811685562,-1.06387137516675,-0.728291385901819,1.06512988583299,0.891852301843905,0.833342642522775,0.808378488494079,0.272582697029022,1.04466730478327,-0.0285036665203511,0.853207216473766,"0","C"
0.615034204622058,1.01859032666438,-0.650745483018891,0.391465793782529,1.13625729675281,-1.4606591990824,0.514956887437852,0.170997648589934,0.524032849044277,0.0839239065919539,0.513323612179032,0.176954267671552,"0","SF"
2.36494938423657,0.355776047785283,-0.547821272791562,-0.173431608682597,-0.824373677029179,0.462349611313042,0.0113082899061772,0.532913682117205,-0.0722564172312514,-0.410692096439697,0.0542656361305076,0.896806919009266,"1","C"
-4.18811948684754,-0.719273441870585,-0.653022519474014,0.251219228721436,-0.0884210108687516,0.474938975993895,0.618874076262957,0.491308158979727,0.216036510125458,0.169117918319155,-0.0625591258909555,-0.209728036477508,"0","PG"
2.6964735014325,-1.10588969355977,0.886374487798375,1.0864570745982,-0.502161116630507,0.489337689497754,0.297529853666751,0.163137656574613,1.90796466038657,-0.703946157097473,-0.226906614114164,0.674258133407075,"0","PF"
3.38613717292756,-1.08368955679019,-1.01171907996653,-0.663536555688382,0.0759176739547522,1.49889740258009,1.44413247235149,0.750689265275594,-0.00401735133759662,-0.274674083586227,0.499910653367895,0.25208199375478,"0","C"
3.38039865095636,-2.41941545242443,-0.588544214667682,0.293762919385604,0.349108704855549,-1.48533107370445,-0.252264451209849,0.193961208103765,0.366506461400887,-0.555201085723888,0.546217661990307,-0.722752946645916,"0","C"
-2.18005652732338,-3.16398705200779,0.0645113860602547,0.401893461750366,-0.535378327564652,0.659650465639922,0.12909013463965,-1.06844643092512,1.50349672931826,1.22860823058126,0.433899160491337,-0.110418665177793,"0","SG"
-1.67941431198785,1.00544448599803,0.75525138896526,0.907569293766069,0.553091391484305,-0.708736916723256,0.171480181136108,1.00409761999864,1.92514971975175,-0.557290911354249,-0.181270089141906,0.396666071376025,"0","PG"
-1.50994890643941,0.077756445212429,-0.698775204518889,1.23134620629464,0.302776040313431,-0.103695823991935,0.607602634474688,0.387275552789974,-0.2569285546447,-0.122034654439838,-0.125133793275387,0.140803764756778,"0","SG"
1.86434099133824,0.892680545726359,-2.21609472747154,0.0405828658867832,0.463956264881661,0.522137688136374,1.78059718702667,-0.213283963213605,-0.546605947740113,-0.952710975207274,-0.155596772372781,0.34727951629469,"0","C"
-1.22421894658804,0.351420022489131,-0.150483449931456,0.575949358184121,0.100376698398288,-0.149456108278412,-0.532474352221274,-0.00336623111702147,-0.304068821901277,-0.757361629767528,0.395746244390519,0.198561786188142,"0","SG"
1.5639696035603,-0.223415284254793,-0.957276591135498,0.792818575449052,-0.7406290004178,-0.932054625300173,0.893332410600907,0.0556693335222827,-0.143733874094362,-0.511677225526259,0.368747291043302,0.277094744151874,"0","C"
1.89237992202401,-0.603213278797527,0.220353882834176,0.765443340957029,1.19364110361575,0.827490316629923,1.05422450697949,0.454920116553956,-0.757250256926368,0.384038970601253,0.367792322336966,-0.419626896545024,"0","PF"
-2.58901388431598,-1.65195402850157,-1.8176289372893,0.0639158043649291,0.110089222044183,-0.648065530511223,0.193864966685818,0.260976826771636,-0.326213757130709,-1.20510594728511,0.0716754773957397,0.193015816026612,"0","SG"
-3.98883343477627,-0.734869087917228,0.205489818615225,-0.579923543768766,0.888358261462355,-0.664703787583277,0.14582808342556,0.529775635273116,0.753956356015318,0.19129178082302,-0.636026979326259,0.723145102238061,"0","PG"
-3.22978470614627,0.369892430514909,-0.522292505922712,-2.70136302994044,0.22949525772476,-1.37145015130963,0.412644226501328,-0.930438425272037,0.488918169804027,0.630590406283004,-0.0012445402573974,-0.0531183952590837,"0","PG"
-3.55029908158668,-1.94126429315985,0.608250156809059,-0.812061603145939,-1.17470421650313,-0.609117161481952,0.915309684634491,-1.29420951688275,-0.373261376968086,-0.400532794459535,0.57442191614321,0.254490886355313,"0","PG"
-1.70210609649635,2.90382341319809,-1.33967858446667,1.58037075449267,-0.261857759396106,0.446672243735124,-0.523442758511111,-0.993853083856511,-1.09790267903482,-0.691366313659492,0.0784997424644332,-0.221888037250721,"1","SG"
-2.2668930048294,1.09181043816404,-0.837716287355775,2.15042818875647,0.0361188855251867,1.11641586633834,0.138430057687366,-0.295045867527223,0.297372950937522,0.821393489526601,-0.0596371458855892,-0.200992132695758,"0","SG"
-2.08128192595912,-0.811784915549291,1.11588613183873,-1.62254212805485,-0.161699378855729,-0.57025614918218,0.543962559559979,1.39240578192416,1.36082436225261,-0.295650959621889,0.567756454533785,0.0023736012763621,"0","PG"
2.36236281546835,2.72880991679586,-2.97942293357216,0.990439157744088,-1.04644640042044,-0.530382319757165,1.0411675591994,-1.60260876026071,0.128913280290175,0.0734395143385512,0.825495350870756,-0.000766169526771943,"1","C"
-0.815611750488416,-0.823872174291521,-2.92277620387214,1.65817551892657,-0.367617969496638,-0.499607540984121,0.158699693743554,-0.261163843855502,0.195036081641049,0.0199390227806108,0.268000541011501,0.661489618047815,"0","C"
-0.855767862943311,-2.60543476273138,-1.36682424627471,0.917696645864201,0.351254716056714,-1.26526070141409,-0.0677594554943561,-0.900503722373534,-0.664274305957313,0.17429714063243,0.713106229759219,0.254266640032691,"0","PF"
-2.00734781793308,-2.10417060955506,-3.0516615132305,1.18224010099837,-1.40228597847307,2.57148651376822,-0.546271513635844,0.211217080742296,-0.155758931842675,0.640265730940467,0.160607604009424,-0.0019568714154079,"0","SF"
0.575618780554163,-0.65232105254813,-0.656488012353163,0.232155650175632,0.0375054370369557,0.899727731398479,1.53939034797795,-0.976665935734341,-0.0905136605691887,1.38132323369828,0.0842033255917437,0.368977782997808,"0","C"
2.59013775644003,0.163024773862421,-1.53366300900059,-0.694576354919793,-0.423559352474418,-1.03486376427486,-0.190777590792432,0.902770635875024,0.283016294769505,-0.179798175593223,-0.0325735291265459,0.241257300878732,"0","C"
-2.10442305253243,-0.703520529189818,0.361201073114739,1.49342555567629,-0.252150948935963,0.520859661930374,-0.584016297295697,-0.293612836385767,0.0170359349204667,0.513866863917234,-0.454626400989223,0.412538008668397,"0","SG"
-1.80011193747859,0.187496259923963,0.864693612004938,1.78888063553683,-0.714631626427882,1.45689224750742,-0.223654366466182,0.0951226021514038,0.769002767188241,-0.706849180557551,0.733842283989049,0.403082027752932,"0","PG"
2.04332716430515,1.63557224964954,-1.55980877408916,0.464262941243554,-0.0267122460644343,-0.493081865504513,-0.0334906784314381,-1.37500050306869,0.115453909401614,1.12491318534925,0.889646366008078,0.41947800981871,"1","PF"
1.0742891351992,-0.861714674909329,-1.53486312743076,-0.285730497923825,-0.634786142226176,1.08227018351809,2.12726400833746,-0.533685822965765,-0.118371095447884,1.03988425566064,0.464554409704191,0.00443171180372953,"0","PF"
3.81400020555054,0.599406028760482,-0.847393901246375,-1.36213103775551,0.611855055602217,0.255839988670246,1.58213055544604,0.316959835293214,0.0873292258233678,0.00250581951611084,-0.0279993049186602,0.143607422766457,"0","C"
1.21303663550057,-0.829647509702233,-0.87248758026081,0.81424942500195,-0.195777481108585,-0.52926461540475,0.118126460666027,-0.195379225822897,-0.139342049166827,0.297300975703158,0.809224396288998,-0.415893907608224,"0","PF"
-0.507900236680651,-1.52406541552849,-1.86332065923561,1.23778856211729,-0.611634621375657,-0.159948414327867,0.196861261179593,-0.942430856008252,0.265681172693005,0.455205536917316,0.374445498507068,-0.116160129220572,"0","PF"
-1.70267149761453,0.0237995034852131,-0.192981294782046,1.07578238737328,1.16546028392272,-0.313684860248822,-0.592629681161185,-0.053740701166932,0.168896365200178,-0.334157055834794,0.019059255201353,1.21597732830212,"0","PG"
-1.38983353445452,-1.30502798180449,-1.37917374719178,0.171959367745257,0.127251786128277,-1.00058869984638,0.286196201604385,-1.04410018499183,-0.520595010580836,0.50347228119357,-0.366701551898292,-0.0441181426310941,"0","SF"
-2.53003570992815,0.172002243619875,-0.276535695559371,0.347734171024382,0.539664789332283,-0.454085841155143,-0.151764693910792,0.136526067232464,0.13002379943323,-0.059428643948804,0.0798919630022465,0.382885447383232,"0","PG"
-3.23982700331377,1.80954121821286,-1.00433186289797,0.610774114852999,0.261288300797539,-0.684369626000537,0.698003218141506,-1.21520690963574,0.0602507079050669,0.02111570552515,0.0999317921506781,-0.583427713021751,"0","PG"
-1.95098642041677,0.65619855009058,-1.12686230851307,0.393677507712585,0.43649700512313,-0.20233487900979,0.640058251742546,0.50803177797879,0.297667615874799,-0.890527508339677,0.565780688636894,0.17658410957352,"0","PG"
1.90958207410136,-0.857258902221202,0.315840629635307,2.15964547941158,-0.0299969863845561,-0.284265715183799,1.15420665665199,1.66921822652827,1.34676853360341,-0.498848989964018,0.385822712159195,-0.327433828580512,"0","PF"
3.20665298291739,2.53182101380126,-1.17401052232165,-0.825609016794242,-0.539373855644672,1.75551947537665,0.975397652385533,-1.1551438939494,-0.133320243408378,-0.106245486937799,-0.912732659084632,0.178613757946665,"0","C"
-2.25926988220383,2.09168164414702,-0.852058327374257,0.343234567212103,0.292184977753971,0.00739634528505216,0.12649508818527,-1.59571232426159,0.474667039129544,-0.452968717355688,-0.11422322882627,0.0309670456834034,"0","PG"
-2.04064961271598,-1.66908188540658,-1.12313680053156,0.626058544724701,-0.426163748428377,-0.710648947004308,-0.198502787064449,-1.24699347068374,0.126714229451028,0.0326964253306669,-0.206877464982664,-0.228696468482441,"0","SF"
-2.83930560368893,-3.47317124783468,-0.847608428025208,1.13432475032229,-0.000182989155877444,0.105268254056315,-0.330603572525751,-0.947310182613242,-0.765355582068753,0.246654549068057,0.0387757014434191,-0.339923116558752,"0","SG"
0.199551689217746,0.0822642590934948,-1.85731693355247,-0.358142292749386,-2.03792865744878,-0.318136587128029,0.789315045821138,1.3617834425537,-0.540221060193517,-0.278606582912985,-0.0740979843863274,-0.0819961486211072,"0","SF"
1.56735125636453,-2.16687132232871,-1.12877240644096,-0.292401156146679,0.880432666544485,0.688027010104306,1.22873450938427,-0.259811453526435,-0.349525034604217,0.604055821617399,-0.0217037050908503,-0.538319742162966,"0","PF"
-2.32267710688007,-4.51354566213539,-1.75998593216334,0.147532942373354,-0.502744191903423,-0.17420872001206,0.0437469443151295,0.366307389415233,0.509673446229425,0.646582644775727,-0.219444277106432,-0.190620763015749,"0","SF"
-3.44881218505217,-4.76572184973842,-1.65900800127914,-0.692334282120653,-1.242642994808,-0.545423051881709,0.424183588662622,0.252052674926569,0.152742816020567,-0.791906955312449,-0.444256313235824,-0.152738977503308,"0","SG"
1.34452282550833,-0.241274121497574,-0.292070491806334,0.595017792359779,1.03332037276004,0.139671176827505,1.67428684265155,1.46783672473959,-0.272438500815094,0.132118844210042,0.0816404344417102,0.539500417010429,"0","PF"
0.258824917237174,-2.09681703177002,0.603815749150992,0.66526017092915,-1.22182126228669,-1.8030368149715,1.48422007348604,1.33996433096122,0.376929686976156,-0.144544131425875,-0.232145053886584,-0.689594185970432,"0","PF"
0.216771604553467,-0.119480092836011,-2.32115800700243,0.864543675676215,-0.211114620739855,-0.581577257972548,0.580202565673076,0.201443145601306,0.128040089559835,0.0822100992063841,0.38499068104316,0.347346935643689,"0","PF"
-3.07121739648018,0.725102432118849,1.12720846718373,-0.598489798800266,1.09275981365113,0.212020204501516,-0.213022973316003,-0.350164846037709,0.382844520342475,0.536340311479727,1.09307916091617,0.000908515624083339,"0","PG"
-3.16513656958257,-3.70779981913787,-1.99233690682249,3.95653352164017,0.148313054301861,0.546111773061654,1.21049803728129,3.08399440770404,2.14558628255995,0.651553983848967,-0.301268791430659,0.67161844617908,"0","SF"
-2.50854383207178,-2.11551471643276,-2.33331036558505,0.730281400956742,-0.35732832684327,0.182846298153413,-0.0627627824468838,0.729399377761681,-0.760171979929838,-0.535483926151824,0.0158864547820367,0.197952673461057,"0","SG"
