"","Id","Player","Height","Weight","S","Pos","Tm","G","MP","X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","Year","Age","PER","ORB.","DRB.","TRB.","AST.","STL.","BLK.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","PTS","TRB","FT.","TS.","X3PAr","FTr","FG.","eFG.","X2P.","X3P.","TOV.","AWD","Pos.simple"
"432","201587","NICOLAS BATUM",207.264,103.5,9,"SF","POR",628,19893,1669,3302,1025,2875,1187,1413,682,2659,2304,594,426,1179,1145,2013.5088724677,24.5088724677022,15.3037751973056,3.90846528929774,15.1645402905545,9.51684512139949,18.0412808525612,1.55360176946665,1.65025888503494,18.2161564369376,3.07766551048107,2.42215352133916,5.52256069974363,0.113158246619414,1.62522495350123,1.04614185894536,2.65940280500679,2.83410244809732,2694,6177,7600,3341,0.840056617126681,0.55892873952744,0.465436295936539,0.228751821272462,0.43613404565323,0.519103124494091,0.505451241671714,0.356521739130435,0.14778658564101,"0","SF"
"433","202390","GARY NEAL",195.072,94.5,11,"SG","SAS",458,9814,1078,2448,578,1547,671,781,105,874,756,186,11,494,678,2013.50101895252,28.5010189525168,12.3617892806195,1.23144487466884,10.1115345424903,5.69390666394946,12.7100978194416,0.96376604850214,0.0916140207866313,22.4021601793356,0.720032606480538,0.836254330548196,1.56145302628897,0.0599616873853678,-0.420317913185246,-2.54441614020787,-2.99739148155696,-0.184185856939067,1656,3995,4561,979,0.859154929577465,0.525625541644386,0.387234042553191,0.19549436795995,0.414518147684606,0.486858573216521,0.440359477124183,0.373626373626374,0.10222156005827,"0","SG"
"434","202349","GREIVIS VASQUEZ",201.168,97.65,9,"PG","NOH",480,11299,1134,2486,521,1469,518,626,145,1049,2258,267,39,881,910,2013.5000442517,26.5000442517037,13.7201876272236,1.50971767413045,10.9392866625365,6.20336312948049,32.9845738560935,1.24192406407647,0.278387467917515,20.701451455881,1.77576776705903,0.899539782281618,2.6757146650146,0.0685620851402779,0.696663421541729,-2.22581644393309,-1.50548721125763,0.452562173643685,1655,3955,4349,1194,0.827476038338658,0.514012726808559,0.371428571428571,0.158280657395702,0.418457648546144,0.484323640960809,0.456154465004023,0.354663036078965,0.172358474324261,"0","PG"
"435","201954","DARREN COLLISON",182.88,78.75,8,"PG","SAC",563,16635,2186,4429,460,1211,1397,1639,259,1217,2716,617,82,1171,947,2013.4318004208,25.4318004207995,15.8443162007815,1.76862639014127,8.12727382025849,4.97454162909528,26.1194349263601,1.8746438232642,0.38336639615269,20.1826931169222,3.10841599038173,1.37992185151788,4.47383829275624,0.102343192064923,1.0438954012624,-1.33796813946498,-0.294072738202585,0.902506762849414,2646,5640,7149,1476,0.852348993288591,0.561925812273233,0.214716312056738,0.290602836879433,0.469148936170213,0.509929078014184,0.49356513885753,0.379851362510322,0.155466692157363,"0","PG"
"436","201168","TIAGO SPLITTER",186.2328,110.25,7,"C","SAS",355,6812,1071,1918,2,14,668,958,576,1203,423,198,209,384,685,2013.40736934821,28.407369348209,17.8571931884909,9.97099236641222,19.473194362889,14.9070170287728,9.45921902524956,1.48242806811509,2.23254550792719,18.3282883147387,2.84522900763359,2.13501174398121,4.9628009395185,0.178346887844979,0.117043452730476,1.83123899001762,1.91542865531415,1.43862301820317,1073,1932,2816,1779,0.697286012526096,0.598252829803868,0.0072463768115942,0.495859213250518,0.555383022774327,0.555900621118012,0.558394160583942,0.142857142857143,0.14027294777755,"0","C"
"437","201583","RYAN ANDERSON",185.928,108,9,"PF","NOP",556,14708,1341,2870,1184,3107,1082,1257,1135,1886,505,304,195,549,1111,2013.39706282295,24.3970628229535,17.1681397878705,8.83053440304596,14.8630609192276,11.8193908077237,5.78472939896655,1.06918683709546,1.03099673646995,21.910830840359,3.92699211313571,1.20103345118303,5.1327304868099,0.137813434865379,2.94001223823769,-2.16514141963557,0.80697579548545,1.29148082676095,2525,5977,7316,3021,0.860779634049324,0.56017690441771,0.519825999665384,0.210306173665719,0.42245273548603,0.521499079805923,0.467247386759582,0.381074991953653,0.077552450318403,"0","PF"
"438","101162","MARCIN GORTAT",186.2328,108,12,"C","WAS",757,19897,3346,6001,4,24,1141,1668,1659,4495,769,373,895,889,1696,2013.3852842137,28.3852842137006,17.5577423732221,9.54833894556968,25.6864049856762,17.6109011408755,6.15784791677137,0.955536010453837,3.47457405639041,17.2555611398703,3.4825652108358,2.90465396793486,6.38701311755541,0.148414735889833,-0.96761320802131,1.80699602955219,0.840106548725938,1.52364678092175,3350,6025,7845,6154,0.684052757793765,0.580344197001888,0.00398340248962656,0.276846473029046,0.556016597510373,0.556348547717842,0.557573737710382,0.166666666666667,0.11624075565644,"0","C"
"439","201956","OMRI CASSPI",210.312,101.25,11,"SF","SAC",535,11342,1106,2262,483,1317,641,954,453,1699,622,347,109,564,861,2013.38450008817,24.3845000881679,12.55065244225,4.52410509610298,16.8697584200317,10.7208164344913,8.56304884500088,1.53906718391818,0.732613295715041,17.6709927702345,1.14778698642215,1.04998236642567,2.22330276847117,0.07018797390231,-0.781643449127138,-0.767942161876212,-1.55573972844296,0.216637277376124,1589,3579,4302,2152,0.671907756813417,0.5379167541938,0.367979882648785,0.266554903604359,0.443978765018162,0.511455713886561,0.48894783377542,0.366742596810934,0.123609394313968,"0","SF"
"440","203117","DORON LAMB",195.072,90,4,"SG","ORL",147,1849,119,322,64,164,69,104,24,117,107,37,1,79,158,2013.37587885343,21.3758788534343,5.81535965386695,1.42850189291509,7.13737155219037,4.25976203353164,8.59140075716603,1.0487290427258,0.0375878853434289,14.7900486749594,-0.165332612222823,0.168793942671714,0.0186046511627907,-0.00635694970254192,-4.07463493780422,-2.33482963764197,-6.40946457544619,-0.523904813412655,183,486,499,141,0.663461538461538,0.469196630058673,0.337448559670782,0.213991769547325,0.376543209876543,0.44238683127572,0.369565217391304,0.390243902439024,0.129347043028358,"0","SG"
"441","201941","JORDAN HILL",185.928,108,12,"C","LAL",495,8867,1535,3072,3,27,591,852,1016,1734,358,178,320,487,1038,2013.32468704184,25.3246870418405,16.1923085598286,12.6358971467238,21.9554753580692,17.2196458779745,6.68540656366302,0.994158114356603,2.71444682530732,19.8291417615879,1.31919476711402,1.15082891620616,2.47147851584527,0.103489342505921,-1.89545505808052,-0.174906958385023,-2.06480207510996,0.0354573136348258,1538,3099,3670,2750,0.693661971830986,0.528227802917775,0.00871248789932236,0.274927395934172,0.496289125524363,0.496773152629881,0.499674479166667,0.111111111111111,0.12295247520753,"0","C"
"442","201964","VICTOR CLAVER",210.312,100.8,3,"SF","POR",80,1072,66,135,34,116,24,41,43,135,56,30,16,58,103,2013.31343283582,24.3134328358209,7.46492537313433,4.54738805970149,14.3481343283582,9.39477611940299,7.68059701492537,1.47462686567164,1.08582089552239,13.8798507462687,-0.454477611940299,0.420149253731343,-0.0343283582089552,0.0103768656716418,-3.22014925373134,-0.0921641791044776,-3.31231343283582,-0.227238805970149,100,251,258,178,0.585365853658537,0.479482604817128,0.462151394422311,0.163346613545817,0.398406374501992,0.466135458167331,0.488888888888889,0.293103448275862,0.177348336594912,"0","SF"
"443","201965","JEFF AYRES",210.312,112.5,6,"PF","SAS",237,2322,285,514,2,5,114,147,196,436,99,37,66,132,360,2013.30921619294,25.3092161929371,12.3350129198966,9.87045650301464,21.0102928509905,15.5526270456503,6.2526270456503,0.836907838070629,2.15228251507321,14.0856589147287,0.705340223944875,0.902583979328165,1.59048234280792,0.130363049095607,-2.31619293712317,0.920628768303187,-1.40012919896641,0.208053402239449,287,519,690,632,0.775510204081633,0.591077302631579,0.00963391136801541,0.283236994219653,0.552986512524085,0.554913294797688,0.554474708171206,0.4,0.184439973172368,"0","PF"
"444","201229","ANTHONY TOLLIVER",207.264,108,13,"PF","TOT",642,13249,705,1427,728,2023,632,823,578,1814,616,256,209,428,1120,2013.29866405012,27.298664050117,11.3229073892369,4.79218054192769,15.4851837874557,10.0553249301834,6.82852290738924,0.977213374594309,1.21301985055476,14.1343346667673,1.54016152162427,0.873665937051853,2.39227866254057,0.0874560344176919,-0.0909427126575591,-0.546803532342064,-0.624952826628425,0.504075779304098,1433,3450,4226,2392,0.767922235722965,0.554284754939509,0.586376811594203,0.238550724637681,0.41536231884058,0.520869565217391,0.494043447792572,0.359861591695502,0.100940539418696,"0","PF"
"445","201571","DJ AUGUSTIN",155.7528,82.35,15,"PG","CHA",866,20471,1643,3850,1080,2892,1862,2161,211,1333,3355,522,35,1324,1299,2013.29231595916,25.2923159591617,14.1179033755068,1.18377705046163,7.44373503981242,4.28334228909189,27.1401641346295,1.32630550534903,0.139768452933418,20.0173757999121,2.53999316105711,1.18490059108006,3.71261784964096,0.101266816472082,1.02083923599238,-2.58448536954716,-1.56673831273509,0.292628596551219,2723,6742,8388,1544,0.861638130495141,0.545182273386682,0.428952832987244,0.320528033224562,0.403886087214476,0.483981014535746,0.426753246753247,0.37344398340249,0.146836363958992,"0","PG"
"446","201950","JRUE HOLIDAY",195.072,92.25,8,"PG","PHI",504,16257,2280,4907,567,1551,930,1180,403,1397,3147,732,197,1358,1146,2013.28929076705,22.2892907670542,16.3078243218306,2.76749707818171,9.80128560004921,6.2604662606877,31.8835640031986,2.32608722396506,0.968382850464415,23.3542535523159,1.29391031555638,2.28775911914867,3.58166943470505,0.0783565848557544,1.11951774620164,-0.183982284554346,0.937780648336101,1.64443009165283,2847,6458,7191,1800,0.788135593220339,0.515321332339621,0.240167234437906,0.182719108082998,0.440848559925674,0.484747599876123,0.464642347666599,0.365570599613153,0.16292350513485,"1","PG"
"447","201148","BRANDAN WRIGHT",185.928,94.5,14,"PF","DAL",512,8396,1505,2458,0,15,512,754,712,1163,239,246,510,242,678,2013.28084802287,25.280848022868,20.1457360647928,9.41105288232492,15.5472010481182,12.45538351596,4.6099094807051,1.49704621248213,4.81675797999047,16.2134230585993,2.44483087184374,0.991472129585517,3.44281800857551,0.181869104335398,0.543211052882325,1.28869699857075,1.79814197236779,0.945057170080991,1505,2473,3522,1875,0.679045092838196,0.627861207376032,0.00606550748079256,0.304892842701173,0.608572583906187,0.608572583906187,0.612286411716843,0,0.0794286389476034,"0","PF"
"448","202690","JIMMER FREDETTE",188.976,87.75,9,"SG","SAC",290,3685,391,893,234,592,214,244,60,228,388,106,14,268,254,2013.27924016282,23.2792401628223,13.0782360922659,1.80369063772049,7.14537313432836,4.40347354138399,17.5224423337856,1.44018995929444,0.28876526458616,22.3220081411126,0.588249660786974,0.00868385345997286,0.621655359565807,0.0421831750339213,-0.141058344640434,-3.65351424694708,-3.8085210312076,-0.377340569877883,625,1485,1698,288,0.877049180327869,0.533170891004547,0.398653198653199,0.164309764309764,0.420875420875421,0.4996632996633,0.437849944008959,0.39527027027027,0.14405813928487,"0","SG"
"449","203102","ARNETT MOULTRIE",185.928,108,2,"PF","PHI",59,729,94,172,0,0,22,33,87,93,12,25,14,26,65,2013.25651577503,22.2565157750343,14.1348422496571,13.0144032921811,14.6973936899863,13.8174211248285,2.54087791495199,1.80260631001372,1.47695473251029,13.2278463648834,0.792181069958848,0.471742112482853,1.2639231824417,0.11257475994513,-2.16213991769547,-0.797393689986283,-3.05953360768176,-0.0513031550068587,94,172,210,180,0.666666666666667,0.562942311816427,0,0.191860465116279,0.546511627906977,0.546511627906977,0.546511627906977,0,0.122341426689253,"0","PF"
"450","203139","VIACHESLAV KRAVTSOV",186.2328,111.15,2,"C","DET",45,283,41,61,0,0,15,45,33,29,10,5,10,20,39,2013.20848056537,25.208480565371,13.586925795053,13.1632508833922,11.8756183745583,12.5590106007067,5.7452296819788,0.94982332155477,2.80388692579505,16.0837455830389,0.237455830388693,0.0791519434628975,0.31660777385159,0.0736996466431095,-1.40883392226148,-0.725441696113074,-2.21342756183746,0.0583038869257951,41,61,97,62,0.333333333333333,0.600247524752475,0,0.737704918032787,0.672131147540984,0.672131147540984,0.672131147540984,0,0.198412698412698,"0","C"
"451","201158","MARCO BELINELLI",198.12,99,10,"SG","NOH",644,14903,1351,2929,853,2262,948,1140,144,1177,1080,375,44,665,965,2013.19754411863,26.1975441186338,12.0762061329934,1.13473126216198,8.92323693216131,5.06362477353553,11.3422129772529,1.30244917130779,0.237670267731329,19.345272763873,1.62990002013018,1.18378178890156,2.83383211433939,0.0756264510501241,0.170925317050258,-1.81240018788163,-1.65588807622626,0.251768100382473,2204,5191,6209,1321,0.831578947368421,0.545357130309525,0.435754189944134,0.219610864958582,0.424581005586592,0.506742438836448,0.461249573233185,0.37709991158267,0.104599219831383,"0","SG"
"452","202087","ALONZO GEE",201.168,101.25,13,"SF","CLE",527,10851,993,2101,216,658,692,920,488,1148,504,454,126,535,944,2013.19122661506,25.1912266150585,10.8580683807944,4.93313058704267,12.3832826467607,8.52362915860289,7.2850152059718,2.14465947838909,0.91224771910423,15.2044696341351,0.637673947101649,0.951211869873744,1.5453783061469,0.052639848861856,-1.64572850428532,0.204571007280435,-1.45665837250023,0.25500875495346,1209,2759,3326,1636,0.752173913043478,0.525633731588596,0.238492207321493,0.333454150054368,0.438202247191011,0.477346864806089,0.472632079961923,0.328267477203647,0.144641505353087,"0","SF"
"453","101187","ALAN ANDERSON",201.168,99,8,"SF","BRK",330,6793,512,1121,331,963,404,495,151,563,371,182,31,290,602,2013.1654644487,30.1654644486972,10.29518622111,2.5717208891506,9.69639334609156,6.12411305755925,8.77896363904019,1.4034300014721,0.364934491388194,17.576755483586,0.850360665390844,0.745811865155307,1.55936993964375,0.0522259679081407,-0.594670984837333,-1.54088031797439,-2.13272486383041,0.0849256587663772,843,2084,2421,714,0.816161616161616,0.52589277956382,0.462092130518234,0.237523992322457,0.404510556621881,0.483925143953935,0.456735057983943,0.343717549325026,0.111891349641176,"0","SF"
"454","201160","JASON SMITH",213.36,108,9,"C","NOH",563,9554,1435,2992,71,194,516,664,622,1348,425,202,389,478,1263,2013.1627590538,26.1627590537995,13.0456039355244,7.56754239062173,16.594421184844,12.0347917102784,7.39888005024074,1.10975507640779,3.3727967343521,18.9309503872723,0.571017374921499,1.00306677831275,1.56249738329496,0.0698407996650618,-2.56139836717605,0.0439815783964831,-2.5062382248273,-0.159608540925267,1506,3186,3599,1970,0.77710843373494,0.517371253766359,0.0608913998744507,0.208411801632141,0.472693032015066,0.4838355304457,0.479612299465241,0.365979381443299,0.120824233600259,"0","C"
"455","202686","JAN VESELY",213.36,108.9,5,"PF","WAS",216,3231,352,676,0,2,83,213,306,447,117,160,119,159,505,2013.14670380687,22.1467038068709,11.3468895078923,10.587403280718,15.6788300835655,13.1066233364284,5.5163416898793,2.50687093779016,2.86660476632621,12.816032188177,0.287000928505107,0.991891055400805,1.27889198390591,0.0830433302383163,-2.65057257814918,2.35998142989786,-0.290591148251315,0.325812441968431,352,678,787,753,0.389671361502347,0.50989996371741,0.00294985250737463,0.314159292035398,0.519174041297935,0.519174041297935,0.520710059171598,0,0.170835482207323,"0","PF"
"456","201167","ARRON AFFLALO",198.12,94.5,12,"SG","DEN",787,22649,2350,4887,943,2468,1525,1845,357,2000,1485,378,140,947,1592,2013.12406728774,27.124067287739,11.9941630977085,1.80899818976555,9.9329683429732,5.86990154090688,10.4502980264029,0.850253874343238,0.475795840875977,18.0781579760696,2.46597642280012,0.880392070290079,3.35949490043711,0.0762034085390083,0.259318292198331,-1.31397854209899,-1.07682458386684,0.552152412910062,3293,7355,9054,2357,0.826558265582656,0.55431748053093,0.335554044867437,0.250849762066621,0.447722637661455,0.511828687967369,0.480867607939431,0.382090761750405,0.103908358752661,"0","SG"
"457","201880","GREG STIEMSMA",186.2328,117,4,"C","MIN",203,3048,269,528,0,1,103,146,190,489,97,118,232,143,512,2013.12237532808,27.122375328084,10.9562992125984,7.20544619422572,18.6838910761155,12.8752952755906,4.74911417322835,2.0363845144357,5.98953412073491,11.0337598425197,0.196981627296588,1.67657480314961,1.8505905511811,0.0949622703412074,-3.56056430446194,4.29757217847769,0.737007874015748,0.612171916010499,269,529,641,679,0.705479452054795,0.540253523026094,0.00189035916824197,0.275992438563327,0.508506616257089,0.508506616257089,0.509469696969697,0,0.194230142344888,"0","C"
"458","202350","DANIEL ORTON",185.928,114.75,3,"C","PHI",51,542,50,102,0,1,43,72,48,78,24,18,28,29,81,2013.11808118081,22.1180811808118,11.9306273062731,10.0328413284133,16.2385608856089,12.9507380073801,6.51365313653137,1.7330258302583,4.0950184501845,13.4,0.0881918819188192,0.215313653136531,0.3690036900369,0.0931033210332103,-3.36826568265683,1.63413284132841,-1.73413284132841,0.0226937269372694,50,103,143,126,0.597222222222222,0.530888030888031,0.00970873786407767,0.699029126213592,0.485436893203884,0.485436893203884,0.490196078431373,0,0.177174975562072,"0","C"
"459","201593","NIKOLA PEKOVIC",186.2328,138.15,6,"C","MIN",271,6744,1314,2537,0,0,777,1023,803,1004,199,140,151,414,632,2013.10720640569,27.107206405694,18.6125296559905,12.9995255041518,17.1077105575326,14.9941132858837,5.13543890865955,1.04985172004745,1.72916666666667,22.081568801898,3.20403321470937,1.23850830367734,4.46613285883749,0.133317319098458,0.249317912218268,-1.07815836298932,-0.828840450771056,0.659015421115065,1314,2537,3405,1807,0.759530791788856,0.569946972334556,0,0.403232163973197,0.51793456838786,0.51793456838786,0.51793456838786,0,0.121724608364304,"0","C"
"460","201567","KEVIN LOVE",207.264,112.95,9,"PF","MIN",576,18774,2623,5499,887,2435,2686,3276,1784,4828,1368,404,275,1139,1235,2013.10503888356,24.1050388835624,21.8717961009907,10.5206402471503,29.0943006285288,19.7545967827847,12.2820496431235,1.083274741664,1.13080856503675,24.6518216682646,6.16059976563332,2.65826675189091,8.83358367955683,0.180515446894642,2.91931927133269,0.0503835091083413,2.95679130712688,3.05820283370619,3510,7934,10593,6612,0.81990231990232,0.5649334857884,0.306906982606504,0.412906478447189,0.442399798336274,0.498298462314091,0.476995817421349,0.364271047227926,0.108327214763696,"1","PF"
"461","201936","TYREKE EVANS",201.168,99,10,"SG","SAC",513,16021,2686,5715,351,1164,1617,2138,436,1955,2541,654,196,1315,1155,2013.09986892204,23.0998689220398,17.1033081580426,3.03555333624618,14.0450471256476,8.44130828287872,26.5466949628612,2.10426315460957,0.933362461768928,25.3427751076712,1.91738343424256,1.38956369764684,3.31552337556957,0.0737475812995444,0.944691342612821,-0.215835465950939,0.738767867174334,1.52126583858685,3037,6879,8042,2391,0.756314312441534,0.51421278511251,0.169210641081553,0.310800988515773,0.441488588457625,0.467001017589766,0.469991251093613,0.301546391752577,0.143956246058992,"0","SG"
"462","201588","GEORGE HILL",195.072,84.6,9,"PG","IND",599,17357,1740,3525,746,1965,1321,1648,333,1591,2002,555,176,789,1289,2013.07132568992,26.0713256899234,15.3261450711528,2.21782566111655,10.168606325978,6.27978337270266,18.8106815693956,1.65278561963473,0.755677824508844,18.4716483263237,3.79659503370398,2.6700812352365,6.4593190067408,0.148941925447946,1.74761767586564,0.367229359912427,2.12157630927004,2.1653742006107,2486,5490,7039,1924,0.801577669902913,0.566280297081955,0.35792349726776,0.300182149362477,0.452823315118397,0.520765027322404,0.493617021276596,0.379643765903308,0.112647984329223,"0","PG"
"463","200755","JJ REDICK",192.024,90,13,"SG","ORL",768,19544,1707,3537,1436,3515,1592,1790,146,1349,1572,361,61,863,1136,2013.05715309046,28.0571530904625,14.8517345476873,0.845374539500614,7.7035100286533,4.33171305771592,13.0499693000409,0.947687269750307,0.260622185837086,20.2144750307,3.65168338108883,1.05469709373721,4.70638047482603,0.125317284076955,2.17105505525993,-2.18465513712648,-0.0245241506344658,0.960770568972575,3143,7052,9314,1495,0.889385474860335,0.594035409969896,0.498440158820193,0.253828701077708,0.445689166193988,0.547504254112309,0.482612383375742,0.408534850640114,0.0991657665525245,"0","SG"
"464","201147","COREY BREWER",210.312,84.6,16,"SF","MIN",942,21916,2592,5428,578,2084,1483,2070,711,1976,1503,1183,254,1153,2024,2013.05457200219,26.0545720021902,11.8563880270122,3.60466325971893,10.1930644278153,6.86595637890126,10.6679959846687,2.71250684431466,0.907067895601387,18.9600383281621,0.483920423434933,1.51753057127213,2.01327797043256,0.0537817119912393,-1.2296723854718,0.0848147472166454,-1.15657054206972,0.451733893046176,3170,7512,8401,2687,0.716425120772947,0.498705893527093,0.277422790202343,0.27555910543131,0.42199148029819,0.460463258785943,0.477523949889462,0.277351247600768,0.120407694396291,"0","SF"
"465","201977","MARCUS THORNTON",195.072,92.25,16,"SG","SAC",737,16645,2005,4316,1077,3020,1115,1355,586,1454,1010,601,92,729,1087,2013.04950435566,25.0495043556624,15.1495584259537,3.92821868428958,10.1643316311205,7.00766596575548,10.2224872334034,1.83537398618204,0.432664463802944,23.1600480624812,1.71489936917993,0.679224992490237,2.38360468609192,0.0821787323520577,1.24970862120757,-2.20191048362872,-0.947702012616401,0.458972664463803,3082,7336,8356,2040,0.822878228782288,0.526713900305086,0.411668484187568,0.184705561613959,0.420119956379498,0.493525081788441,0.464550509731233,0.356622516556291,0.0841684754999307,"0","SG"
"466","201579","ROY HIBBERT",219.456,121.5,11,"C","IND",710,17071,2696,5764,6,24,1422,1877,1581,2748,906,249,1192,1070,2167,2013.04598441802,26.0459844180189,15.421346142581,10.3428211586902,17.7231796614141,14.0326987288384,9.02434538105559,0.743957588893445,5.32317380352645,20.190111885654,1.20881026301916,3.0344560951321,4.22095366410872,0.106080077324117,-2.20527795676879,2.3854431492004,0.156393884365298,1.10762111182708,2702,5788,6832,4329,0.757591901971231,0.516489564370687,0.00414651002073255,0.324291637871458,0.46682791983414,0.467346233586731,0.467730742539903,0.25,0.139252565110335,"1","C"
"467","203146","MAALIK WAYNS",185.928,87.75,4,"PG","TOT",56,413,39,116,14,62,34,38,2,14,56,14,0,30,56,2013.02179176755,21.0217917675545,5.33220338983051,0.524213075060533,3.91573849878935,2.21210653753027,20.9346246973366,1.809200968523,0,25.0503631961259,-0.426392251815981,0.0978208232445521,-0.326392251815981,-0.0702106537530266,-5.4271186440678,-4.79515738498789,-10.2222760290557,-0.395399515738499,53,178,154,16,0.894736842105263,0.39543960558751,0.348314606741573,0.213483146067416,0.297752808988764,0.337078651685393,0.336206896551724,0.225806451612903,0.133499466002136,"0","PG"
"468","201578","MARREESE SPEIGHTS",185.928,114.75,11,"C","GSW",732,11265,2154,4557,149,428,1093,1372,1072,2056,469,205,387,654,1633,2013.01091877497,25.0109187749667,16.9500044385264,10.8750554815801,20.8154371948513,15.8470217487794,6.99840213049268,0.932179316466933,2.71513537505548,24.826746560142,1.34069241011984,1.41492232578784,2.75732800710164,0.119338126941855,-1.79243675099867,-1.12217487794052,-2.89430980914336,-0.200914336440302,2303,4985,5848,3128,0.7966472303207,0.523200469520531,0.0858575727181545,0.275225677031093,0.461985957873621,0.476930792377131,0.472679394338381,0.348130841121495,0.104762698071982,"0","C"
"469","201595","JOEY DORSEY",210.312,123.75,6,"PF","HOU",145,1594,151,285,0,1,65,172,214,342,57,70,46,92,277,2013.00250941029,29.0025094102886,11.956712672522,15.0914680050188,24.6588456712673,19.8401505646173,5.25784190715182,2.20828105395232,2.23375156838143,12.5342534504391,0.279799247176913,0.980677540777917,1.28996235884567,0.0902735257214555,-3.16097867001255,1.41806775407779,-1.74328732747804,0.141907151819322,151,286,367,556,0.377906976744186,0.507354567573546,0.0034965034965035,0.601398601398601,0.527972027972028,0.527972027972028,0.529824561403509,0,0.202786104743431,"0","PF"
"470","203006","JOSH AKOGNON",155.7528,83.25,1,"PG","DAL",3,9,1,2,1,2,0,0,0,1,1,0,0,0,3,2013,26,15.3,0,12.1,6.2,19.4,0,0,20.3,0,0,0,0.196,4.7,-4.9,-0.2,0,2,4,5,1,0,0.625,0.5,0,0.5,0.625,0.5,0.5,0,"0","PG"
"471","203119","KIM ENGLISH",201.168,90,1,"SG","DET",41,407,28,62,14,50,21,29,8,29,26,16,3,19,46,2013,24,7.9,2.2,8.4,5.2,9.8,2.1,0.6,16.1,0,0.2,0.2,0.021,-2.5,-1.6,-4.2,-0.2,42,112,119,37,0.724137931034483,0.476915678101956,0.446428571428571,0.258928571428571,0.375,0.4375,0.451612903225806,0.28,0.132164718976071,"0","SG"
"472","203162","BEN HANSBROUGH",192.024,91.35,1,"PG","IND",28,200,9,22,6,23,21,27,2,16,21,7,2,18,23,2013,25,7.2,1.1,8.8,5,16.1,1.9,0.7,17.1,-0.1,0.3,0.2,0.044,-4,-0.4,-4.4,-0.1,15,45,57,18,0.777777777777778,0.501054852320675,0.511111111111111,0.6,0.333333333333333,0.4,0.409090909090909,0.260869565217391,0.240384615384615,"0","PG"
"473","203199","DEQUAN JONES",207.264,99.45,1,"SF","ORL",63,803,86,183,9,35,34,51,17,88,16,19,22,30,55,2013,22,8.4,2.4,12.4,7.4,3,1.2,2.1,15.3,-0.3,0.4,0.1,0.007,-5.1,-1.1,-6.1,-0.8,95,218,233,105,0.666666666666667,0.484528364664781,0.160550458715596,0.23394495412844,0.435779816513761,0.456422018348624,0.469945355191257,0.257142857142857,0.11093033574915,"0","SF"
"474","203158","KEVIN JONES",207.264,117,1,"PF","CLE",32,334,43,107,0,0,9,15,38,40,10,9,5,8,25,2013,23,11.1,12.6,14.5,13.5,4.8,1.4,1.2,16.2,0.1,0.2,0.2,0.032,-3.4,-1.8,-5.2,-0.3,43,107,95,78,0.6,0.418133802816901,0,0.14018691588785,0.401869158878505,0.401869158878505,0.401869158878505,0,0.0657894736842105,"0","PF"
"475","203126","KRIS JOSEPH",204.216,94.5,3,"SF","TOT",20,108,4,22,0,6,10,16,2,12,2,6,0,4,6,2013,24,0.616666666666667,2.28333333333333,12.8888888888889,7.66666666666667,2.77777777777778,3,0,16.9944444444444,-0.172222222222222,0.05,-0.0722222222222222,-0.126833333333333,-9.59444444444444,-0.894444444444444,-10.4888888888889,-0.0722222222222222,4,28,18,14,0.625,0.256849315068493,0.214285714285714,0.571428571428571,0.142857142857143,0.142857142857143,0.181818181818182,0,0.102459016393443,"0","SF"
"476","203159","SCOTT MACHADO",185.928,92.25,1,"PG","HOU",6,21,3,5,0,1,2,2,0,1,6,2,0,8,0,2013,22,6,0,5.3,2.7,44.2,4.8,0,31,-0.1,0,-0.1,-0.23,-12.2,-2.9,-15.1,-0.1,3,6,8,1,1,0.581395348837209,0.166666666666667,0.333333333333333,0.5,0.5,0.6,0,0.537634408602151,"0","PG"
"477","203097","FAB MELO",213.36,114.75,1,"C","BOS",6,36,3,6,0,0,1,4,0,3,0,2,2,1,7,2013,22,4.9,0,9.6,4.9,0,2.9,4.4,11.5,0,0.1,0,0.021,-7.5,1.7,-5.8,0,3,6,7,3,0.25,0.451030927835052,0,0.666666666666667,0.5,0.5,0.5,0,0.114155251141553,"0","C"
"478","203122","KEVIN MURPHY",201.168,83.25,1,"SG","UTA",17,52,6,23,1,5,0,0,0,4,2,1,0,3,4,2013,22,-4.5,0,9.1,4.5,6.1,1,0,27.1,-0.3,0,-0.3,-0.272,-12.4,-5.3,-17.6,-0.2,7,28,15,4,0,0.267857142857143,0.178571428571429,0,0.25,0.267857142857143,0.260869565217391,0.2,0.0967741935483871,"0","SG"
"479","203317","TIM OHLBRECHT",186.2328,114.75,1,"C","HOU",3,12,1,3,0,0,1,1,0,1,1,1,0,4,1,2013,24,-6.1,0,9.3,4.7,11.8,4.2,0,27.1,-0.1,0,-0.1,-0.369,-16.9,1.1,-15.8,0,1,3,3,1,1,0.436046511627907,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.537634408602151,"0","C"
